,Liwc,statistics,p-val,rel,liwc_mean,liwc_std,liwc_len,trait_mean,trait_std,trait_len
47,Perception,0.002523101491921036,0.9641407397830991,,10.149375000000001,1.9846269131438785,320,40.68125,5.648973219754188,320
48,visual,-0.016882025803056713,0.763540694199538,,0.5174375,0.5275767087294037,320,40.68125,5.648973219754188,320
49,Clout,-0.08477999773761159,0.1301827320769929,,7.16028125,12.6625822399461,320,40.68125,5.648973219754188,320
50,ppron,0.11158810765727353,0.04608972961977459,Positive,14.1703125,1.5563793809170534,320,40.68125,5.648973219754188,320
51,work,0.10424898763532024,0.06251250586920562,,2.0511562499999996,1.0262575702940941,320,40.68125,5.648973219754188,320
52,focusfuture,0.07865611225886872,0.16040440174715698,,0.331,0.4013908631247104,320,40.68125,5.648973219754188,320
53,reward,-0.009979124434174445,0.8588660179859162,,0.29171874999999997,0.3059133593003704,320,40.68125,5.648973219754188,320
54,adj,-0.0877300368017632,0.11729185908628878,,7.479625,1.3542725849602806,320,40.68125,5.648973219754188,320
55,moral,-0.09461475694119348,0.09108740747161818,,0.20862499999999998,0.24154965198691553,320,40.68125,5.648973219754188,320
56,Exclam,-0.012329271176182263,0.8261063839643386,,0.00246875,0.025381445456031465,320,40.68125,5.648973219754188,320
57,Comma,0.10863223131879636,0.05220773826379181,,5.147375,1.3287962068635657,320,40.68125,5.648973219754188,320
58,conflict,-0.09864645430867895,0.07806323737051955,,0.22459375,0.3427277855105091,320,40.68125,5.648973219754188,320
59,affiliation,-0.0554391832477145,0.3228560243436486,,2.7181875,1.7607732221509247,320,40.68125,5.648973219754188,320
60,quantity,-0.18558257293510275,0.0008504377928869101,Negative,2.9420625,1.2136319957440764,320,40.68125,5.648973219754188,320
61,tone_pos,0.055500222025948925,0.3223227373086194,,6.333,1.8139481456204862,320,40.68125,5.648973219754188,320
62,comm,0.004692240525041369,0.9333670413017994,,0.77196875,0.5047259766679714,320,40.68125,5.648973219754188,320
63,swear,,,,0.0,0.0,320,40.68125,5.648973219754188,320
64,Analytic,0.013524553422892813,0.8095560233513648,,30.67446875,14.825931074228473,320,40.68125,5.648973219754188,320
65,conj,0.038382723288704707,0.49386385823222956,,9.897937500000001,1.3279914800531478,320,40.68125,5.648973219754188,320
66,need,0.062039632416918844,0.2685006808958758,,0.1958125,0.31782753160126015,320,40.68125,5.648973219754188,320
67,substances,,,,0.0,0.0,320,40.68125,5.648973219754188,320
68,leisure,0.013220169462909753,0.8137629214490583,,1.35490625,0.9514554593941523,320,40.68125,5.648973219754188,320
69,filler,,,,0.0,0.0,320,40.68125,5.648973219754188,320
70,certitude,0.026849659434446192,0.6322886599277586,,0.20975000000000002,0.34488847835206093,320,40.68125,5.648973219754188,320
71,Affect,0.033412485118964184,0.5514905645470366,,8.08575,1.7616803235831409,320,40.68125,5.648973219754188,320
72,auxverb,-0.03521362321928608,0.5302331990539682,,8.846781250000001,1.5348273362656915,320,40.68125,5.648973219754188,320
73,i,0.15094987544705843,0.0068258246613387905,Positive,12.703218750000001,1.766027307871664,320,40.68125,5.648973219754188,320
74,assent,0.001441431090591151,0.9795092167505335,,0.010312499999999999,0.04844999838751287,320,40.68125,5.648973219754188,320
75,QMark,,,,0.0,0.0,320,40.68125,5.648973219754188,320
76,Authentic,0.04803724622053373,0.39174992945822873,,97.62228125,3.7757549885285773,320,40.68125,5.648973219754188,320
77,article,-0.032779428245415576,0.5590597900969791,,5.995,1.5382741953240975,320,40.68125,5.648973219754188,320
78,family,0.030740190906976207,0.5837778435907592,,1.5816875000000001,0.9438466651653488,320,40.68125,5.648973219754188,320
79,relig,-0.021792878743803316,0.6977471051408379,,0.05325,0.1767574255865931,320,40.68125,5.648973219754188,320
80,function,-0.11199875157982815,0.045289346590602554,Negative,61.056593750000005,2.9861426765914816,320,40.68125,5.648973219754188,320
81,Emoji,,,,0.0,0.0,320,40.68125,5.648973219754188,320
82,allure,-0.05649399789220301,0.3137207850873947,,5.57196875,1.2948391064234341,320,40.68125,5.648973219754188,320
83,feeling,0.047821078604002844,0.393886861068772,,0.6430625,0.5311644011920885,320,40.68125,5.648973219754188,320
84,Cognition,-0.06491897921378675,0.24687082234571345,,13.6043125,3.1682254737224356,320,40.68125,5.648973219754188,320
85,polite,0.047278913449661654,0.39927726133528185,,0.03925,0.10792676915390362,320,40.68125,5.648973219754188,320
