,Liwc,statistics,p-val,rel,liwc_mean,liwc_std,liwc_len,trait_mean,trait_std,trait_len
46,we,0.12136232532814004,0.029966826097003647,Positive,0.56065625,0.966412441370628,320,37.353125,9.683280835252843,320
47,Perception,0.07558249737792273,0.1774334363532929,,10.149375000000001,1.9846269131438785,320,37.353125,9.683280835252843,320
48,visual,-0.06400714347245494,0.25358500010231494,,0.5174375,0.5275767087294037,320,37.353125,9.683280835252843,320
49,Clout,0.26865670569372463,1.076987292725258e-06,Positive,7.16028125,12.6625822399461,320,37.353125,9.683280835252843,320
50,ppron,-0.07399522910638318,0.18673566737751227,,14.1703125,1.5563793809170534,320,37.353125,9.683280835252843,320
51,work,0.12268940166680005,0.028203585072769516,Positive,2.0511562499999996,1.0262575702940941,320,37.353125,9.683280835252843,320
52,focusfuture,0.06416827898830757,0.25238938677958944,,0.331,0.4013908631247104,320,37.353125,9.683280835252843,320
53,reward,0.19117087013322387,0.0005857059239940153,Positive,0.29171874999999997,0.3059133593003704,320,37.353125,9.683280835252843,320
54,adj,-0.04543348608645223,0.41795352540566677,,7.479625,1.3542725849602806,320,37.353125,9.683280835252843,320
55,moral,-0.044650660167000845,0.42602814821407997,,0.20862499999999998,0.24154965198691553,320,37.353125,9.683280835252843,320
56,Exclam,0.08521824400735964,0.12820132517833457,,0.00246875,0.025381445456031465,320,37.353125,9.683280835252843,320
57,Comma,0.050751087509728204,0.3655217639245846,,5.147375,1.3287962068635657,320,37.353125,9.683280835252843,320
58,conflict,-0.4587040850367569,4.686080285724429e-18,Negative,0.22459375,0.3427277855105091,320,37.353125,9.683280835252843,320
59,affiliation,0.2438930554081841,1.0212143927955694e-05,Positive,2.7181875,1.7607732221509247,320,37.353125,9.683280835252843,320
60,quantity,-0.017097131956665953,0.7606188605855044,,2.9420625,1.2136319957440764,320,37.353125,9.683280835252843,320
61,tone_pos,0.3665835830855831,1.296062113834796e-11,Positive,6.333,1.8139481456204862,320,37.353125,9.683280835252843,320
62,comm,-0.03020589221348306,0.590336969266674,,0.77196875,0.5047259766679714,320,37.353125,9.683280835252843,320
63,swear,,,,0.0,0.0,320,37.353125,9.683280835252843,320
64,Analytic,0.2274407234406907,4.015114999345588e-05,Positive,30.67446875,14.825931074228473,320,37.353125,9.683280835252843,320
65,conj,0.00360518566832337,0.9487796401741994,,9.897937500000001,1.3279914800531478,320,37.353125,9.683280835252843,320
66,need,0.049913100046572435,0.3735016313377604,,0.1958125,0.31782753160126015,320,37.353125,9.683280835252843,320
67,substances,,,,0.0,0.0,320,37.353125,9.683280835252843,320
68,leisure,0.2627657359729645,1.8781205854846647e-06,Positive,1.35490625,0.9514554593941523,320,37.353125,9.683280835252843,320
69,filler,,,,0.0,0.0,320,37.353125,9.683280835252843,320
70,certitude,-0.16927233610081469,0.0023804370092949867,Negative,0.20975000000000002,0.34488847835206093,320,37.353125,9.683280835252843,320
71,Affect,0.13314481348619184,0.0171691310744382,Positive,8.08575,1.7616803235831409,320,37.353125,9.683280835252843,320
72,auxverb,-0.17482946549301578,0.001692831567401576,Negative,8.846781250000001,1.5348273362656915,320,37.353125,9.683280835252843,320
