,Liwc,statistics,p-val,rel,liwc_mean,liwc_std,liwc_len,trait_mean,trait_std,trait_len
59,affiliation,0.4471005275305975,3.9331674152697416e-17,Positive,2.7181875,1.7607732221509247,320,24.003125,11.642727997955419,320
60,quantity,0.15349771813134125,0.005933580636624364,Positive,2.9420625,1.2136319957440764,320,24.003125,11.642727997955419,320
61,tone_pos,0.42068621628173075,3.722552768267882e-15,Positive,6.333,1.8139481456204862,320,24.003125,11.642727997955419,320
62,comm,-0.003986315474963424,0.9433733962168581,,0.77196875,0.5047259766679714,320,24.003125,11.642727997955419,320
63,swear,,,,0.0,0.0,320,24.003125,11.642727997955419,320
64,Analytic,0.319386881319508,5.0718677093045956e-09,Positive,30.67446875,14.825931074228473,320,24.003125,11.642727997955419,320
65,conj,-0.021428926903102545,0.702553295801865,,9.897937500000001,1.3279914800531478,320,24.003125,11.642727997955419,320
66,need,-0.047726250485842225,0.3948264992969649,,0.1958125,0.31782753160126015,320,24.003125,11.642727997955419,320
67,substances,,,,0.0,0.0,320,24.003125,11.642727997955419,320
68,leisure,0.4111973886099955,1.7359746752343518e-14,Positive,1.35490625,0.9514554593941523,320,24.003125,11.642727997955419,320
69,filler,,,,0.0,0.0,320,24.003125,11.642727997955419,320
70,certitude,-0.26298042708923275,1.8408689790352317e-06,Negative,0.20975000000000002,0.34488847835206093,320,24.003125,11.642727997955419,320
71,Affect,0.1666653088022527,0.0027835962495347767,Positive,8.08575,1.7616803235831409,320,24.003125,11.642727997955419,320
72,auxverb,-0.15599626772680925,0.005161667421405503,Negative,8.846781250000001,1.5348273362656915,320,24.003125,11.642727997955419,320
73,i,-0.3522872859871171,8.793372540586927e-11,Negative,12.703218750000001,1.766027307871664,320,24.003125,11.642727997955419,320
74,assent,-0.16346478312412188,0.0033629550177519036,Negative,0.010312499999999999,0.04844999838751287,320,24.003125,11.642727997955419,320
75,QMark,,,,0.0,0.0,320,24.003125,11.642727997955419,320
76,Authentic,-0.2189459899158388,7.837355456936709e-05,Negative,97.62228125,3.7757549885285773,320,24.003125,11.642727997955419,320
77,article,0.33776121523434305,5.588910286981273e-10,Positive,5.995,1.5382741953240975,320,24.003125,11.642727997955419,320
78,family,0.3238223473994134,3.0183405951085782e-09,Positive,1.5816875000000001,0.9438466651653488,320,24.003125,11.642727997955419,320
79,relig,0.11699582534074382,0.03644889425746898,Positive,0.05325,0.1767574255865931,320,24.003125,11.642727997955419,320
80,function,-0.3287963213755401,1.669658091876202e-09,Negative,61.056593750000005,2.9861426765914816,320,24.003125,11.642727997955419,320
81,Emoji,,,,0.0,0.0,320,24.003125,11.642727997955419,320
82,allure,-0.005598150179195564,0.9205414952374382,,5.57196875,1.2948391064234341,320,24.003125,11.642727997955419,320
83,feeling,-0.3663987483093492,1.3293593556080781e-11,Negative,0.6430625,0.5311644011920885,320,24.003125,11.642727997955419,320
84,Cognition,-0.32728783927650096,2.0003381485865596e-09,Negative,13.6043125,3.1682254737224356,320,24.003125,11.642727997955419,320
85,polite,-0.10268236608262168,0.06657954910136629,,0.03925,0.10792676915390362,320,24.003125,11.642727997955419,320
86,Period,0.13970333695038148,0.012363738745972819,Positive,6.27121875,0.6309740106759053,320,24.003125,11.642727997955419,320
87,achieve,-0.0711417289135227,0.2043517139223013,,2.7035,1.1812322485438669,320,24.003125,11.642727997955419,320
88,differ,-0.5224451015105394,8.272322436455354e-24,Negative,2.6056874999999997,1.3319291093537036,320,24.003125,11.642727997955419,320
89,socrefs,0.31887565004159063,5.381616267505763e-09,Positive,5.0365625,2.0346556978009205,320,24.003125,11.642727997955419,320
90,Culture,0.02644990233281622,0.6373685783476919,,0.14228125,0.24920018739647348,320,24.003125,11.642727997955419,320
91,health,-0.16522935861388577,0.003031274469829882,Negative,0.1894375,0.24205951456976443,320,24.003125,11.642727997955419,320
92,det,0.1787913713682306,0.0013194366278990021,Positive,11.961531249999998,2.1601039830928133,320,24.003125,11.642727997955419,320
93,food,0.21959296959018745,7.454816149329318e-05,Positive,0.08159374999999999,0.20518960124952118,320,24.003125,11.642727997955419,320
94,BigWords,0.08898224553232993,0.11213115934356892,,19.14109375,2.5370314328385715,320,24.003125,11.642727997955419,320
95,ipron,-0.20601456682801544,0.00020663694190620294,Negative,2.4065000000000003,0.9589719104332514,320,24.003125,11.642727997955419,320
96,fulfill,0.36185149869365546,2.4686466040004987e-11,Positive,0.28756250000000005,0.2896468687794674,320,24.003125,11.642727997955419,320
97,acquire,0.17515969407197,0.001658358996884122,Positive,0.72390625,0.44809672919018,320,24.003125,11.642727997955419,320
98,want,-0.03423529551012059,0.5417280626196349,,0.149875,0.21277625425549723,320,24.003125,11.642727997955419,320
99,emo_pos,0.22845958441918718,3.699215430079131e-05,Positive,1.9161875000000002,0.9388486112487732,320,24.003125,11.642727997955419,320
100,emotion,-0.0867972503181638,0.12125532958801208,,3.1355,1.0411119656405838,320,24.003125,11.642727997955419,320
101,cause,-0.04380980984988091,0.4348013574202215,,0.81528125,0.5552425559144737,320,24.003125,11.642727997955419,320
102,shehe,0.057691370273797685,0.3035580847701716,,0.0541875,0.23410326747773086,320,24.003125,11.642727997955419,320
103,risk,-0.08077805654399402,0.14938589075979372,,0.4118125,0.38038446319973424,320,24.003125,11.642727997955419,320
104,politic,0.06027103450601539,0.2824108319934224,,0.031125000000000003,0.11553942779415172,320,24.003125,11.642727997955419,320
105,Drives,0.26175452877209343,2.0634850510899688e-06,Positive,6.26478125,1.8000466874913097,320,24.003125,11.642727997955419,320
106,curiosity,0.46222659129730503,2.417110413952917e-18,Positive,2.3073749999999995,1.2887690287149982,320,24.003125,11.642727997955419,320
107,auditory,-0.219491797761149,7.5134536837011e-05,Negative,0.35743749999999996,0.35856266341289633,320,24.003125,11.642727997955419,320
108,Lifestyle,0.2968625152809312,6.227355750754471e-08,Positive,4.15853125,1.7092436281213506,320,24.003125,11.642727997955419,320
109,Apostro,-0.12318540883523907,0.027567792569205288,Negative,0.4373125,0.5898874064969941,320,24.003125,11.642727997955419,320
110,money,0.026375526020939122,0.6383155994567018,,0.48200000000000004,0.3435309301940656,320,24.003125,11.642727997955419,320
111,emo_anger,-0.2628362917505584,1.8657994610280197e-06,Negative,0.2011875,0.2921555062697775,320,24.003125,11.642727997955419,320
112,negate,-0.34926409874108594,1.302361264879372e-10,Negative,0.85309375,0.7166494025748835,320,24.003125,11.642727997955419,320
113,female,0.1124090453987123,0.04450132472423892,Positive,0.105125,0.25649923854662804,320,24.003125,11.642727997955419,320
114,sexual,0.06147679724091444,0.27287567087581843,,0.0008125000000000001,0.014511714018337049,320,24.003125,11.642727997955419,320
115,netspeak,,,,0.0,0.0,320,24.003125,11.642727997955419,320
116,they,-0.016786262340485105,0.7648425519629112,,0.52084375,0.44520877191036734,320,24.003125,11.642727997955419,320
117,WC,-0.22242336942123517,5.9786991403453256e-05,Negative,424.8125,49.40738653025476,320,24.003125,11.642727997955419,320
