Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
male_int_agr_con_neu_ope_run1.txt,1,452,45.23,2.6,99,89.5,14.58,19.25,93.81,76.11,61.06,13.27,12.39,11.73,0.44,0,0.22,0,0.88,13.94,7.96,0.88,13.05,8.41,6.64,9.73,1.11,16.15,9.73,4.42,4.42,2.88,1.55,0,13.72,1.99,11.73,4.87,0,1.55,1.99,0,3.76,0.22,4.87,4.87,0,1.11,1.11,0,0,0,0,0,11.28,5.75,0.88,0,0,0,0.88,4.87,1.33,0.44,0,0.88,0.22,0,0,0.22,4.87,1.11,0.44,2.88,0.44,0,0.44,0,0,0,0,0,0,0.44,0,0,0,1.77,0,0,0,0.66,0.44,1.33,6.19,11.06,1.11,0.88,7.96,0.66,0.66,0.44,5.97,9.07,0,0.22,0,0,0,0,0,10.4,6.86,3.32,0,0,0.22,0,0
male_int_ant_unc_neu_clo_run2.txt,1,448,26.1,1,99,23.04,17.23,14.51,96.21,81.92,68.53,17.19,13.84,12.72,0.22,0,0,0.67,3.35,15.18,5.58,0.89,15.4,9.15,8.26,9.38,2.01,16.74,9.82,5.58,4.02,1.56,0.89,1.56,12.95,1.56,11.38,2.01,1.56,0.89,2.9,0.45,3.79,0,6.03,3.13,2.9,3.35,0.67,2.68,1.79,0.67,0.22,0,7.37,2.68,0.22,0,0.67,0,0.89,4.24,1.34,0.45,0,0,0,0,0,0,4.02,0.89,0.45,2.01,0.67,0,0.22,0.22,0,0,0.22,0,0,0,0,0.22,0,0.45,0,0.22,0,0.22,0,0.22,5.58,11.16,0.22,0.89,8.71,0.22,0.67,0.89,4.46,10.94,0.67,0,0,0,0,0,0,11.38,5.8,5.58,0,0,0,0,0
male_ext_agr_unc_neu_ope_run3.txt,1,387,38.49,9.66,98.7,96.58,19.35,20.16,95.61,73.39,59.43,15.76,13.95,12.4,0.26,0,0,0.26,1.81,14.47,7.49,0.78,12.92,8.27,6.72,9.82,0.26,16.02,7.75,3.1,5.94,2.07,3.1,0.78,12.14,1.55,10.59,5.17,0.26,1.81,1.55,0,1.55,0,8.79,7.49,1.29,2.84,1.55,1.29,1.29,0,0,0,12.4,4.91,1.81,0,0,0.52,0.78,6.98,2.58,0,0,0.26,0.26,0.26,0,0,3.36,1.03,0,1.81,0.52,0,0.78,0.52,0,0,0.52,0,0,0,0,0.52,0.26,0.26,0,0.26,0,0,0.26,4.65,8.27,11.11,1.29,1.81,7.49,1.03,0.26,0.26,3.88,9.56,0,0.52,0,0,0,0,0,12.92,5.17,6.72,0,0,0.52,0.52,0
male_int_agr_con_neu_clo_run3.txt,1,493,22.86,1.89,99,86.02,15.9,19.68,96.35,78.09,59.63,17.04,15.01,13.59,0.41,0,0,0.61,2.03,9.94,2.84,0.2,15.01,8.11,7.3,10.75,1.01,19.27,10.34,2.64,7.1,2.03,3.85,1.42,13.79,1.22,12.37,2.84,0.61,1.42,3.45,0,2.23,0,8.11,6.29,1.83,2.64,1.42,1.22,1.01,0.2,0,0,8.72,4.06,1.22,0.2,0.2,0,1.42,4.26,0.61,0.61,0,0,0.81,0.41,0,0.41,5.27,1.62,0.41,2.84,0.61,0,0.2,0.2,0,0,0.2,0,0,0,0,0,0,1.22,0.41,0,0,0,1.42,1.62,6.29,10.95,1.22,1.22,7.91,0.2,0.41,0.41,5.48,10.95,0,0.2,0,0,0,0,0,12.17,6.29,5.27,0,0,0.61,0,0
male_ext_ant_con_neu_ope_run2.txt,1,435,28.28,2.41,99,90.92,14.5,17.93,94.71,74.71,60.69,14.25,13.1,12.18,0.46,0,0,0.23,1.15,9.2,5.98,0.23,13.56,9.89,8.05,10.11,1.38,18.85,6.9,2.3,4.83,2.76,1.61,0.46,12.41,3.68,8.74,2.07,0.23,1.38,2.07,0,3.22,0,10.11,7.59,2.53,2.07,0.46,1.61,0.69,0.69,0,0,9.66,4.14,0.92,0,1.15,0,0.69,4.83,0.46,0.92,0,0,0,0,0,0,4.83,2.76,0.23,1.61,0.23,0,0.69,0.46,0,0,0.46,0,0,0,0,0,0.23,1.61,0,0.23,0,0,0.92,5.52,7.13,13.1,3.45,1.84,6.9,2.76,0.92,0.23,6.44,10.11,1.15,0,0,0,0,0,0,13.33,6.9,6.44,0,0,0,0,0
male_ext_agr_unc_neu_clo_run1.txt,1,423,16.23,3.76,98.86,91.89,19.23,17.02,95.51,82.27,65.25,17.02,13.71,12.77,0.24,0,0,0.71,3.31,10.4,4.49,0.71,15.13,10.4,10.4,11.11,0.24,19.86,7.09,2.6,5.44,2.84,2.13,0.47,13.71,1.65,12.06,3.07,0.24,0.95,5.2,0,0.95,0.47,7.57,6.38,1.18,2.84,1.65,1.18,0.95,0.24,0,0,8.75,5.2,2.6,0,0.24,0,1.65,3.55,1.65,0.47,0.24,0.24,0,0,0,0,2.6,0.47,0.47,1.65,0.24,0,0.47,0.24,0,0,0.24,0,0,0,0,0,0,0.71,0,0,0,0,0,1.42,4.49,11.35,2.6,1.18,6.62,0.47,0,0.71,7.09,13.48,0.24,0.47,0,0,0,0,0,11.82,5.2,6.15,0,0,0,0.47,0
male_int_ant_unc_emo_ope_run3.txt,1,455,17.68,3.06,97.09,77.92,15.69,21.54,91.87,73.19,60.22,16.04,14.07,12.53,0.44,0,0,1.1,1.98,11.87,5.05,0.22,11.65,9.23,6.59,12.53,1.1,15.16,8.13,2.42,6.15,2.64,1.98,1.54,12.31,0.88,10.99,3.3,1.1,1.32,1.76,0.22,2.64,0,8.13,5.71,1.98,2.42,1.1,0.88,0.44,0.44,0,0,9.67,3.96,0.66,0,0.66,0.66,0.88,5.05,1.98,0.88,0,0,0,0,0,0,2.2,0.44,0.22,0.88,0.66,0,0.88,0.44,0,0.22,0,0,0,0,0,0.44,0,0.88,0.88,0,0,0.22,0.22,3.08,4.84,8.79,0.88,1.98,4.18,0,1.76,0,5.27,10.99,0,0,0,0,0,0,0,13.85,6.37,7.03,0,0,0.44,0,0
male_ext_agr_unc_emo_clo_run2.txt,1,439,41.6,1.94,99,96.42,16.88,19.36,95.44,74.49,59.68,15.72,12.98,12.53,0,0,0,0.23,2.73,11.85,7.52,0.23,13.67,7.29,6.15,11.16,0.23,14.12,7.97,2.51,7.74,1.14,5.01,1.59,13.21,2.05,11.16,4.1,0.46,0.91,1.82,0,2.73,0,8.43,6.61,0.46,3.42,1.82,0.23,0.23,0,0,0,8.2,4.33,2.73,0,0,0.23,0.23,3.42,1.37,0.23,0,0,0,0,0,0,3.19,0.68,0,2.05,0.46,0,1.14,0.23,0,0.23,0,0,0,0.23,0,0.23,0,0.68,0,0.46,0,0.46,0,1.82,5.69,10.71,1.14,2.05,6.83,0,0.23,0.68,4.78,10.48,0.23,0,0,0,0,0,0,10.48,5.92,4.1,0,0,0.23,0.23,0
male_ext_ant_con_emo_ope_run1.txt,1,401,12.21,2.43,95,99,14.85,20.45,95.76,76.06,60.35,15.21,13.72,13.22,0,0,0,0,1.5,6.73,4.99,0,10.22,10.97,7.48,13.22,0.25,18.95,7.98,1,8.48,1.75,5.74,1,12.72,1.75,10.97,4.74,0.75,0.5,2.49,0.25,1.25,0,12.22,9.48,2,4.49,2,1.5,0.25,0.75,0.5,0,9.23,5.99,2,0,0.75,0.25,1.5,3.24,0.5,0,0,0,0.5,0,0,0.5,3.99,1.5,0,2,0.5,0,0.5,0.25,0,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0.5,0.25,3.24,4.49,6.48,1,1,3.24,0.5,0.75,0.5,4.24,12.97,0,0,0,0,0,0,0,14.96,6.73,7.98,0,0,0,0.25,0
male_int_ant_unc_emo_clo_run1.txt,1,343,25.92,1,99,27.99,16.33,19.24,96.21,74.93,60.93,16.33,15.16,14.87,0,0,0,0,1.17,11.95,4.08,0,13.7,7.29,7.87,10.79,0.58,13.12,8.75,3.5,5.83,0.58,3.21,2.62,16.91,1.17,15.45,4.08,1.75,1.46,4.66,0.29,3.21,0.29,8.75,4.37,3.79,4.37,1.75,2.04,0.29,1.46,0.29,0,6.71,4.37,0.29,0,2.04,0.29,0.87,1.75,0,0.29,0,0,0,0,0,0,1.75,0,0.29,1.46,0,0,0.29,0,0,0,0,0,0,0,0,0,0,1.17,0.58,0,0,0,0.29,0.58,3.79,9.33,0,0.58,7.29,0,0.29,0.87,6.41,9.91,0,0.29,0,0,0,0,0,10.79,6.12,4.08,0,0,0.29,0.29,0
male_int_agr_con_emo_ope_run2.txt,1,474,27.44,98.52,57.76,75.97,16.93,11.81,95.78,76.79,64.35,17.93,15.19,3.8,8.65,0,0,2.53,2.74,15.61,6.54,0.42,13.71,9.7,5.91,9.92,1.27,18.57,4.43,7.38,15.4,12.45,2.53,0.42,12.66,1.48,10.55,3.16,2.95,2.11,0.84,0.21,2.53,0.21,4.43,4.01,0.42,1.05,0.84,0.21,0,0,0,0,18.35,2.95,1.27,0,0,0,0.21,15.19,3.38,0,0.63,0,0.21,0,0,0.21,9.49,2.11,2.53,5.49,0.21,0,1.48,0.21,0,0,0,0,0,1.05,0,1.69,0,0.84,1.69,1.05,0.21,0,0,1.05,6.33,10.34,1.69,1.9,6.75,0.21,0.21,0.21,3.16,9.7,0.21,0.63,0,0,0,0,0,12.03,5.91,5.06,0,0,0.84,0.21,0
male_ext_ant_con_emo_clo_run3.txt,1,439,44.31,5.24,98.27,86.89,17.56,20.96,94.76,74.03,62.41,15.03,13.9,12.98,0,0,0,0.68,1.14,14.58,7.52,0.23,15.72,7.29,8.43,10.71,0.23,13.44,5.47,3.19,7.29,3.42,2.51,1.82,11.39,1.14,10.25,2.05,0.91,0.91,4.33,0.23,2.51,0,8.43,6.38,1.82,3.19,2.51,0.46,0.23,0.23,0,0,12.07,5.47,1.82,0.23,0.46,0,1.14,6.61,3.64,0.23,0,0,0,0,0,0,4.78,1.59,0.23,2.51,0.23,0.23,0.68,0,0,0,0,0,0,0,0,1.14,0.23,0.46,0,0.46,0,0,0,1.14,4.33,9.34,0.46,0.68,6.38,0.91,0.68,0.46,6.15,10.25,0.23,0.23,0,0,0,0,0,10.93,5.69,4.56,0,0,0.46,0.23,0
